ticker,company,sector,year,page_text_clean,changed_from_prior,theme_categories,analyst_notes
PSX,Phillips 66,Energy,2020,"About Phillips 66
With more than 140 years of experience, we are well-positioned to help fulfill global energy needs. We are a diversified energy manufacturing and logistics company with unique businesses in Refining, Midstream, Chemicals and Marketing and Specialties.
About Phillips 66
With more than 140 years of experience, we are well-positioned to help fulfill global energy needs. We are a diversified energy manufacturing and logistics company with unique businesses in Refining, Midstream, Chemicals and Marketing and Specialties.
Providing Energy. Improving Lives.®
We are excited about the future of energy. Our advantaged and nimble company is full of seasoned leadership and talented people making responsible choices to adapt and explore the opportunities the changing market brings.
We do this while living out our values of safety, honor and commitment, to improve lives by providing access to energy which is essential to a high standard of living and health throughout the world.
Our employees, suppliers, and partners share this vision to provide energy in ways that improve lives. Our hard work, and team work, keeps energy flowing. We do the work that makes the world work.
We Are the Makers and Movers
Strategy
We deliver on our vision through consistently executing the strategies proven to drive shareholder value since our start in 2012.
By maintaining strong operating excellence, we are committed to safety, reliability and environmental stewardship while protecting shareholder value
We are reshaping the company's portfolio by capturing growth opportunities in Midstream and Chemicals.
A disciplined capital allocation process ensures that we maximize earnings from existing assets and investing capital efficiently.
Committed to dividend growth, share repurchases and financial strength.
Our employees are committed to building capability, pursuing excellence and doing the right thing.
Our Businesses
Refining
Our 13 refineries in the United States and Europe process crude oil and other feedstocks and focus on operating excellence, optimization, safety and increasing margins. The business has a global refining capacity of 2.2 million barrels of crude oil per day.
Our Refineries
Midstream
Whether it's transporting and storing NGL, crude oil, feedstocks or refined and specialty products, or fractionating NGLs, our Midstream business is essential to the value chain.
Marketing
In the United States, as of Dec. 31, 2017, we marketed gasoline, diesel and aviation fuel through approximately 7,550 independently owned outlets in 48 states. The sites utilize the Phillips 66, Conoco or 76 brands.
Chemicals
The Chemicals segment consists of our 50 percent equity investment in CPChem, which is headquartered in The Woodlands, Texas. At the end of 2017, CPChem owned or had joint venture interests in 30 global manufacturing facilities and two U.S. research and development centers.
Technology
From the laboratory to pilot plants, in-house research and development at Phillips 66 drives new ideas toward commercialization. The technology division evaluates opportunities and finds technical solutions to the challenges facing our industry. Our researchers' inspirations create avenues for future growth and help existing businesses reduce costs through improved processes.
Vision and Values
Our vision is to provide energy and improve lives, and we back that up with core company values of safety, honor and commitment.
Vision and Values
Our vision is to provide energy and improve lives, and we back that up with core company values of safety, honor and commitment.
History
Our history dates to 1875 through our many predecessor-in-interest companies, including Conoco Inc. and Phillips Petroleum Company (PPCo). These two companies had successful businesses before merging in 2002 to form ConocoPhillips. In 2012, ConocoPhillips separated into two stand-alone publicly traded companies, one of which is Phillips 66. Our company comprises a number of heritage, joint venture and acquired brands.- 
				        
					        
					        
				        
				        Close Image DetailsOriginsConoco began as the Continental Oil and Transportation Co., one of the first petroleum marketers in the West, in 1875.
- 
				        
					        
					        
				        
				        Close Image DetailsPhillips Petroleum foundedBrothers Frank and L.E. Phillips founded Phillips Petroleum Company, headquartered in Bartlesville, OK in 1917.
- 
				        
					        
					        
				        
				        Close Image DetailsThe Big Orange Ball is bornThe 76 brand, long familiar in the western U.S., was created by Union Oil Company of California (later Unocal) in 1932.
- 
				        
					        
					        
				        
				        Close Image DetailsHelping win the warDuring World War II, Phillips Petroleum and Conoco made high-octane aviation fuel possible, boosting the power of Allied airplanes.
- 
				        
					        
					        
				        
				        Close Image DetailsAfter the warDuring the 50s, 60s and 70s, Conoco and Phillips Petroleum expanded operations and entered new markets. Conoco built a new refinery in Billings, Mont. and expanded overseas. Phillips invented polyethylene plastics and entered the plastics business. It also began producing a polyolefin plastic trademarked as Marlex. Wham-O Manufacturing used Marlex in the production of the hula hoop.
- 
				        
					        
					        
				        
				        Close Image DetailsTakeover targetsIn 1981, DuPont acquired Conoco after a heated takeover battle, and Conoco became a wholly owned DuPont subsidiary. It was the largest merger in U.S. history at that time. Phillips Petroleum fended off multiple takeover attempts during the 80s as well.
- 
				        
					        
					        
				        
				        Close Image DetailsMerger of equalsConoco and Phillips Petroleum officially merged in 2002 to become ConocoPhillips, creating the sixth-largest publicly traded oil company in the world and the third-largest in the U.S.
- 
				        
					        
					        
				        
				        Close Image DetailsSpinning off downstreamConocoPhillips spun off its midstream and downstream businesses to create a publicly traded company called Phillips 66 that began trading under the symbol PSX on the New York Stock Exchange (NYSE) on May 1, 2012.
- 
				        
					        
					        
				        
				        Close Image DetailsTodayPhillips 66 has more than 14,000 employees worldwide committed to safety and operating excellence. In 2016, Phillips 66 moved into its new world headquarters in Houston and completed a multibillion-dollar midstream and export project on the Texas Gulf Coast.
You can learn more about our history at the Phillips 66 and Conoco museum websites.",True,safety|integrity_responsibility|operational_excellence|profitable_growth|heritage_longevity|environmental_stewardship|human_progress_wellbeing,"Phillips 66 emphasizes safety, operational excellence, and responsible energy production to improve lives globally while delivering shareholder value and environmental stewardship."
PSX,Phillips 66,Energy,2021,"Providing Energy. Improving Lives.
We are excited about the future of energy. Our advantaged and nimble company is full of seasoned leadership and talented teams making responsible choices to adapt and explore the opportunities the changing market brings.
We do this while living out our values of safety, honor and commitment; improving lives by providing access to the energy which is essential to a high standard of living and health throughout the world.
Our employees, suppliers and partners share this vision to provide energy and improve lives. Our hard work, and team work, keeps energy flowing. We do the work that makes the world work.
Vision and Values
Our vision is to provide energy and improve lives, and we back that up with core company values of safety, honor and commitment.
Strategy
We deliver on our vision through consistently executing the strategies proven to drive shareholder value since our start in 2012.
By maintaining strong operating excellence, we are committed to safety, reliability and environmental stewardship while protecting shareholder value.
We are enhancing our portfolio by capturing growth opportunities in Midstream and Chemicals.
A disciplined capital allocation process ensures that we maximize earnings from existing assets and invest capital efficiently.
We are committed to financial strength, disciplined capital allocation, dividend growth and share repurchases.
Our employees are dedicated to building capability, pursuing excellence and doing the right thing.
Our Businesses
Refining
Our 13 refineries in the United States and Europe process crude oil and other feedstocks and focus on operating excellence, optimization, safety and increasing margins. The business has a global refining capacity of 2.2 million barrels of crude oil per day.
Midstream
Whether it's transporting and storing NGL, crude oil, feedstocks or refined and specialty products, or fractionating NGLs, our Midstream business is essential to the value chain.
Marketing
In the United States, we market gasoline, diesel and aviation fuel through approximately 7,540 independently owned outlets in 48 states. The sites feature the Phillips 66, Conoco or 76 brands.
Chemicals
The Chemicals segment consists of our 50 percent equity investment in CPChem, which is headquartered in The Woodlands, Texas. CPChem owns or has joint venture interests in nearly 30 global manufacturing facilities and two U.S. research and development centers.
Our Energy
We may be known for our by-the-gallon energy but we create all kinds of energy, helping to advance sustainable communities, provide energy and improve lives.
History
Our history dates to 1875 through our many predecessor-in-interest companies, including Conoco Inc. and Phillips Petroleum Company (PPCo). These two companies had successful businesses before merging in 2002 to form ConocoPhillips. In 2012, ConocoPhillips separated into two stand-alone publicly traded companies, one of which is Phillips 66. Our company comprises a number of heritage, joint venture and acquired brands.
Origins
Conoco began as the Continental Oil and Transportation Co., one of the first petroleum marketers in the West, in 1875.
Phillips Petroleum founded
Brothers Frank and L.E. Phillips founded Phillips Petroleum Company, headquartered in Bartlesville, OK in 1917.
The Big Orange Ball is born
The 76 brand, long familiar in the western U.S., was created by Union Oil Company of California (later Unocal) in 1932.
Helping win the war
During World War II, Phillips Petroleum and Conoco made high-octane aviation fuel possible, boosting the power of Allied airplanes.
After the war
During the 50s, 60s and 70s, Conoco and Phillips Petroleum expanded operations and entered new markets. Conoco built a new refinery in Billings, Mont. and expanded overseas. Phillips invented polyethylene plastics and entered the plastics business. It also began producing a polyolefin plastic trademarked as Marlex. Wham-O Manufacturing used Marlex in the production of the hula hoop.
Takeover targets
In 1981, DuPont acquired Conoco after a heated takeover battle, and Conoco became a wholly owned DuPont subsidiary. It was the largest merger in U.S. history at that time. Phillips Petroleum fended off multiple takeover attempts during the 80s as well.
Merger of equals
Conoco and Phillips Petroleum officially merged in 2002 to become ConocoPhillips, creating the sixth-largest publicly traded oil company in the world and the third-largest in the U.S.
Spinning off downstream
ConocoPhillips spun off its midstream and downstream businesses to create a publicly traded company called Phillips 66 that began trading under the symbol PSX on the New York Stock Exchange (NYSE) on May 1, 2012.
Today
Today, Phillips 66 is a diversified energy manufacturing and logistics company. With a portfolio of Midstream, Chemicals, Refining, and Marketing and Specialities businesses, the company processes, transports, stores and markets fuels and products globally. Phillips 66 Partners, the company's master limited partnership (MLP), is integral to the portfolio. Headquartered in Houston, Texas, Phillips 66 has 14,300 employees committed to safety and operating excellence.",True,safety|operational_excellence|profitable_growth|heritage_longevity|environmental_stewardship|human_progress_wellbeing,"Phillips 66 prioritizes operational excellence, safety and reliable energy production while maintaining financial strength and honoring its heritage as a diversified energy company committed to improving lives globally."
PSX,Phillips 66,Energy,2022,"Providing Energy. Improving Lives.
We are excited about the future of energy. Our advantaged and nimble company is full of seasoned leadership and talented teams making responsible choices to adapt and explore the opportunities the changing market brings.
We do this while living out our values of safety, honor and commitment; improving lives by providing access to the energy which is essential to a high standard of living and health throughout the world.
Our employees, suppliers and partners share this vision to provide energy and improve lives. Our hard work, and team work, keeps energy flowing. At Phillips 66, we know that now, more than ever, is the time to try new things.
Strategy
We deliver on our vision through consistently executing the strategies proven to drive shareholder value since our start in 2012.
By maintaining strong operating excellence, we are committed to safety, reliability and environmental stewardship while protecting shareholder value.
We are enhancing our portfolio by capturing growth opportunities in Midstream and Chemicals.
A disciplined capital allocation process ensures that we maximize earnings from existing assets and invest capital efficiently.
We are committed to financial strength, disciplined capital allocation, dividend growth and share repurchases.
Our employees are dedicated to building capability, pursuing excellence and doing the right thing.
History
Our history dates to 1875 through our many predecessor-in-interest companies, including Conoco Inc. and Phillips Petroleum Company (PPCo). These two companies had successful businesses before merging in 2002 to form ConocoPhillips. In 2012, ConocoPhillips separated into two stand-alone publicly traded companies, one of which is Phillips 66. Our company comprises a number of heritage, joint venture and acquired brands.
Origins
Conoco began as the Continental Oil and Transportation Co., one of the first petroleum marketers in the West, in 1875.
Phillips Petroleum founded
Brothers Frank and L.E. Phillips founded Phillips Petroleum Company, headquartered in Bartlesville, OK in 1917.
The Big Orange Ball is born
The 76 brand, long familiar in the western U.S., was created by Union Oil Company of California (later Unocal) in 1932.
Helping win the war
During World War II, Phillips Petroleum and Conoco made high-octane aviation fuel possible, boosting the power of Allied airplanes.
After the war
During the 50s, 60s and 70s, Conoco and Phillips Petroleum expanded operations and entered new markets. Conoco built a new refinery in Billings, Mont. and expanded overseas. Phillips invented polyethylene plastics and entered the plastics business. It also began producing a polyolefin plastic trademarked as Marlex. Wham-O Manufacturing used Marlex in the production of the hula hoop.
Takeover targets
In 1981, DuPont acquired Conoco after a heated takeover battle, and Conoco became a wholly owned DuPont subsidiary. It was the largest merger in U.S. history at that time. Phillips Petroleum fended off multiple takeover attempts during the 80s as well.
Merger of equals
Conoco and Phillips Petroleum officially merged in 2002 to become ConocoPhillips, creating the sixth-largest publicly traded oil company in the world and the third-largest in the U.S.
Spinning off downstream
ConocoPhillips spun off its midstream and downstream businesses to create a publicly traded company called Phillips 66 that began trading under the symbol PSX on the New York Stock Exchange (NYSE) on May 1, 2012.
Today
Today, Phillips 66 is a diversified energy manufacturing and logistics company. With a portfolio of Midstream, Chemicals, Refining, and Marketing and Specialities businesses, the company processes, transports, stores and markets fuels and products globally. Phillips 66 Partners, the company's master limited partnership (MLP), is integral to the portfolio. Headquartered in Houston, Texas, Phillips 66 has 14,300 employees committed to safety and operating excellence. Read more about our company's achievements.",True,safety|operational_excellence|profitable_growth|environmental_stewardship|people_talent|integrity_responsibility|heritage_longevity|human_progress_wellbeing,"Phillips 66 prioritizes safety, operational excellence, and shareholder value while advancing energy access globally through disciplined execution and a legacy spanning nearly 150 years."
VLO,Valero Energy,Energy,2020,"Guiding Principles
The Highest Standards
We are guided by five principles, in Safety, Environment, Community, Employees, and Governance.
Leadership
Guided by Exceptional Leaders
Our executive team and board of directors are committed to operations excellence, disciplined management of capital and long-term value.
Our Story
Advancing the Future of Energy
Valero is leading through innovation, ingenuity and unmatched execution to responsibly meet the world's growing demand for reliable and sustainable energy.
Our Locations
Valero, through its subsidiaries, owns 15 petroleum refineries in the United States, Canada and the United Kingdom, and 14 ethanol process plants in the U.S.
Valero is headquartered in San Antonio, with offices in Montreal, London, Mexico City and Lima, Peru, and a Payment Service Center in Amarillo, Texas.
More About Valero
Learn more about our industrial equipment and surplus material, Valero supplier partners, and customer service for property owners.",,safety|environmental_stewardship|community_social_good|people_talent|leadership_governance|innovation_science|operational_excellence|profitable_growth,"Valero emphasizes five core principles—Safety, Environment, Community, Employees, and Governance—guided by exceptional leadership committed to operational excellence and innovation in responsibly delivering sustainable energy."
VLO,Valero Energy,Energy,2021,"Guiding Principles
The Highest Standards
We are guided by five principles, in Safety, Environment, Community, Employees, and Governance.
Leadership
Guided by Exceptional Leaders
Our executive team and board of directors are committed to operations excellence, disciplined management of capital and long-term value.
Our Story
Advancing the Future of Energy
Valero is leading through innovation, ingenuity and unmatched execution to responsibly meet the world's growing demand for reliable and sustainable energy.
Our Locations
Valero, through its subsidiaries, owns 15 petroleum refineries in the United States, Canada and the United Kingdom, and 13 ethanol process plants in the U.S.
Valero is headquartered in San Antonio, with offices in Montreal, London, Mexico City and Lima, Peru, and a Payment Service Center in Amarillo, Texas.
More About Valero
Learn more about our Code of Business Conduct & Ethics, our industrial equipment and surplus material, our supplier partners, and customer service for property owners.",False,safety|environmental_stewardship|community_social_good|people_talent|leadership_governance|innovation_science|operational_excellence|profitable_growth,unchanged from 2020
VLO,Valero Energy,Energy,2022,"Guiding Principles
The Highest Standards
We are guided by five principles, in Safety, Environment, Community, Employees and Governance.
Leadership
Guided by Exceptional Leaders
Our executive team and board of directors are committed to operations excellence, disciplined management of capital and long-term value.
Our Story
Advancing the Future of Energy
Valero is leading through innovation, ingenuity and unmatched execution to responsibly meet the world's growing demand for reliable and sustainable energy.
Our Locations
Valero, through its subsidiaries, owns 15 petroleum refineries in the United States, Canada and the United Kingdom, and 12 ethanol process plants in the U.S.
Valero is headquartered in San Antonio, with offices in Montreal, London, Mexico City and Lima, Peru, and a Payment Service Center in Amarillo, Texas.
More About Valero
Learn more about our Code of Business Conduct & Ethics, our industrial equipment and surplus material, our supplier partners and customer service for property owners.",False,safety|environmental_stewardship|community_social_good|people_talent|leadership_governance|innovation_science|operational_excellence|profitable_growth,unchanged from 2021
VLO,Valero Energy,Energy,2023,"Guiding Principles
The Highest Standards
We are guided by five principles, in Safety, Environment, Community, Employees and Governance.
Leadership
Guided by Exceptional Leaders
Our executive team and board of directors are committed to operations excellence, disciplined management of capital and long-term value.
Our Story
Advancing the Future of Energy
Valero is leading through innovation, ingenuity and unmatched execution to responsibly meet the world's growing demand for reliable and sustainable energy.
Our Locations
Valero, through its subsidiaries, owns 15 petroleum refineries in the United States, Canada and the United Kingdom and 12 ethanol plants in the U.S. Midwest. Valero is also a joint venture member in Diamond Green Diesel Holdings LLC (DGD), which owns renewable diesel plants next to Valero's refineries in St. Charles, Louisiana and Port Arthur, Texas.
More About Valero
Learn more about our Code of Business Conduct & Ethics, our industrial equipment and surplus material, our supplier partners and customer service for property owners.",True,safety|environmental_stewardship|community_social_good|people_talent|leadership_governance|innovation_science|operational_excellence|profitable_growth,"Valero emphasizes leading through innovation and disciplined execution to responsibly meet global energy demand while upholding standards in safety, environment, community, employees and governance."
VLO,Valero Energy,Energy,2024,"Valero | Who We Are
- Fortune 500 Company
- Headquartered in San Antonio, Texas
- ~10,000 Employees
- World's Largest Independent Refiner
- 15 refineries in the U.S., Canada and the U.K. with 3.2 million barrels per day (bpd) of high-complexity throughput capacity
- Industry safety leader with 9 OSHA VPP sites, the most of any refiner
- One of the world's largest low-carbon fuels producers
- World's 2nd largest corn ethanol producer
- World's 2nd largest renewable diesel producer
- Developing large-scale Sustainable Aviation Fuel (SAF) project, expected fourth quarter 2024
- Achieved 2025 GHG emissions target by reducing and displacing more than 63% of global refinery Scope 1 and Scope 2 emissions in 2022, three years early. On track to achieve 100% global refinery Scope 1 and Scope 2 GHG emissions reduction/displacement target by 2035.
- 2023 was our best year ever for mechanical availability
- 33 wind turbines in the U.S.
- Over $77 million generated for charities in 2023
Guiding Principles
The Highest Standards
We are guided by five principles, in Safety, Environment, Community, Employees and Governance.
Leadership
Guided by Exceptional Leaders
Our executive team and board of directors are committed to operations excellence, disciplined management of capital and long-term value.
Our Story
Advancing the Future of Energy
Valero is leading through innovation, ingenuity and unmatched execution to responsibly meet the world's growing demand for reliable and sustainable energy.
Our Locations
Valero, through its subsidiaries, owns 15 petroleum refineries in the United States, Canada and the United Kingdom and 12 ethanol plants in the U.S. Midwest. Valero is also a joint venture member in Diamond Green Diesel Holdings LLC (DGD), which owns renewable diesel plants next to Valero's refineries in St. Charles, Louisiana and Port Arthur, Texas.
More About Valero
Learn more about our Code of Business Conduct & Ethics, our industrial equipment and surplus material, our supplier partners and customer service for property owners.",True,safety|environmental_stewardship|community_social_good|people_talent|leadership_governance|operational_excellence|innovation_science|profitable_growth,"Valero emphasizes operational excellence, safety leadership, and environmental responsibility while advancing sustainable energy innovation and creating value for shareholders and communities."
OXY,Occidental Petroleum,Energy,2021,"About Us
We unlock potential by reaching for the impossible and achieving it.
At Oxy, we provide society with reliable energy and essential products while reducing greenhouse gas emissions and making the world a better place to live.
For 100 years, Oxy has developed extensive assets, infrastructure, expertise and technology to fuel progress and improve lives around the world. Now we're leveraging these resources to help solve the planet's most pressing environmental challenges. We want to be part of the solution, so we're taking bold steps to innovate new technologies for a low-carbon future.
What We Do
What We Do
Oxy produces energy and essential products to sustain and improve life on our planet.
Our experienced teams, located in the United States, Middle East, Africa and Latin America, are committed to safe and efficient operations and products, and to reducing our carbon footprint and helping others do the same.
We are busy developing the big ideas and broad solutions we will need to achieve net zero. Every day, we get closer. And we won't stop until we're there.
Where We Operate
Where We Operate
Oxy operates world-class energy and chemical assets around the globe, including in the United States, Middle East, Africa and Latin America. Over our 100-year history, we have built a vast infrastructure of integrated operations around the world that deliver reliable energy and essential products.
As an energy leader, we take it as our responsibility to lead the way in the vigorous pursuit of viable, future-looking carbon management worldwide.
Our Mission, Vision and Values
Our Mission, Vision and Values
Mission
We dare to do what others won't.
Vision
We will lead the industry by reaching for the impossible, then achieving it. We do this by having the right assets in the hands of remarkable people driven by passion to outperform.
Values
• Lead with passion 
• Outperform expectations 
• Deliver results responsibly 
• Unleash opportunities 
• Commit to good
What We Do
Oxy produces energy and essential products to sustain and improve life on our planet.
Our experienced teams, located in the United States, Middle East, Africa and Latin America, are committed to safe and efficient operations and products, and to reducing our carbon footprint and helping others do the same.
We are busy developing the big ideas and broad solutions we will need to achieve net zero. Every day, we get closer. And we won't stop until we're there.
Where We Operate
Oxy operates world-class energy and chemical assets around the globe, including in the United States, Middle East, Africa and Latin America. Over our 100-year history, we have built a vast infrastructure of integrated operations around the world that deliver reliable energy and essential products.
As an energy leader, we take it as our responsibility to lead the way in the vigorous pursuit of viable, future-looking carbon management worldwide.
Our Mission, Vision and Values
Mission
We dare to do what others won't.
Vision
We will lead the industry by reaching for the impossible, then achieving it. We do this by having the right assets in the hands of remarkable people driven by passion to outperform.
Values
• Lead with passion 
• Outperform expectations 
• Deliver results responsibly 
• Unleash opportunities 
• Commit to good",,innovation_science|environmental_stewardship|operational_excellence|people_talent|integrity_responsibility|heritage_longevity,Oxy emphasizes its century-long mission to provide reliable energy and essential products while leading the industry in reducing greenhouse gas emissions and achieving net zero through bold innovation and responsible operations.
OXY,Occidental Petroleum,Energy,2022,"About Us
We unlock potential by reaching for the impossible and achieving it.
At Oxy, we provide society with reliable energy and essential products while reducing greenhouse gas emissions and making the world a better place to live.
For 100 years, Oxy has developed extensive assets, infrastructure, expertise and technology to fuel progress and improve lives around the world. Now we're leveraging these resources to help solve the planet's most pressing environmental challenges. We want to be part of the solution, so we're taking bold steps to innovate new technologies for a low-carbon future.
What We Do
What We Do
Oxy produces energy and essential products to sustain and improve life on our planet.
Our experienced teams, located in the United States, Middle East, Africa and Latin America, are committed to safe and efficient operations and products, and to reducing our carbon footprint and helping others do the same.
We are busy developing the big ideas and broad solutions we will need to achieve net zero. Every day, we get closer. And we won't stop until we're there.
Where We Operate
Where We Operate
Oxy operates world-class energy and chemical assets around the globe, including in the United States, Middle East, Africa and Latin America. Over our 100-year history, we have built a vast infrastructure of integrated operations around the world that deliver reliable energy and essential products.
As an energy leader, we take it as our responsibility to lead the way in the vigorous pursuit of viable, future-looking carbon management worldwide.
Our Mission, Vision and Values
Our Mission, Vision and Values
Mission
We dare to do what others won't.
Vision
We will lead the industry by reaching for the impossible, then achieving it. We do this by having the right assets in the hands of remarkable people driven by passion to outperform.
Values
• Lead with passion 
• Outperform expectations 
• Deliver results responsibly 
• Unleash opportunities 
• Commit to good
What We Do
Oxy produces energy and essential products to sustain and improve life on our planet.
Our experienced teams, located in the United States, Middle East, Africa and Latin America, are committed to safe and efficient operations and products, and to reducing our carbon footprint and helping others do the same.
We are busy developing the big ideas and broad solutions we will need to achieve net zero. Every day, we get closer. And we won't stop until we're there.
Where We Operate
Oxy operates world-class energy and chemical assets around the globe, including in the United States, Middle East, Africa and Latin America. Over our 100-year history, we have built a vast infrastructure of integrated operations around the world that deliver reliable energy and essential products.
As an energy leader, we take it as our responsibility to lead the way in the vigorous pursuit of viable, future-looking carbon management worldwide.
Our Mission, Vision and Values
Mission
We dare to do what others won't.
Vision
We will lead the industry by reaching for the impossible, then achieving it. We do this by having the right assets in the hands of remarkable people driven by passion to outperform.
Values
• Lead with passion 
• Outperform expectations 
• Deliver results responsibly 
• Unleash opportunities 
• Commit to good",False,innovation_science|environmental_stewardship|operational_excellence|people_talent|integrity_responsibility|heritage_longevity,unchanged from 2021
OXY,Occidental Petroleum,Energy,2023,"About Us
We unlock potential by reaching for the impossible and achieving it.
At Oxy, we provide society with reliable energy and essential products while reducing greenhouse gas emissions and making the world a better place to live.
For 100 years, Oxy has developed extensive assets, infrastructure, expertise and technology to fuel progress and improve lives around the world. Now we're leveraging these resources to help solve the planet's most pressing environmental challenges. We want to be part of the solution, so we're taking bold steps to innovate new technologies for a low-carbon future.
What We Do
What We Do
Oxy produces energy and essential products to sustain and improve life on our planet.
Our experienced teams, located in the United States, Middle East, Africa and Latin America, are committed to safe and efficient operations and products, and to reducing our carbon footprint and helping others do the same.
We are busy developing the big ideas and broad solutions we will need to achieve net zero. Every day, we get closer. And we won't stop until we're there.
Where We Operate
Where We Operate
Oxy operates world-class energy and chemical assets around the globe, including in the United States, Middle East, Africa and Latin America. Over our 100-year history, we have built a vast infrastructure of integrated operations around the world that deliver reliable energy and essential products.
As an energy leader, we take it as our responsibility to lead the way in the vigorous pursuit of viable, future-looking carbon management worldwide.
Our Mission, Vision and Values
Our Mission, Vision and Values
Mission
We dare to do what others won't.
Vision
We will lead the industry by reaching for the impossible, then achieving it. We do this by having the right assets in the hands of remarkable people driven by passion to outperform.
Values
• Lead with passion 
• Outperform expectations 
• Deliver results responsibly 
• Unleash opportunities 
• Commit to good
What We Do
Oxy produces energy and essential products to sustain and improve life on our planet.
Our experienced teams, located in the United States, Middle East, Africa and Latin America, are committed to safe and efficient operations and products, and to reducing our carbon footprint and helping others do the same.
We are busy developing the big ideas and broad solutions we will need to achieve net zero. Every day, we get closer. And we won't stop until we're there.
Where We Operate
Oxy operates world-class energy and chemical assets around the globe, including in the United States, Middle East, Africa and Latin America. Over our 100-year history, we have built a vast infrastructure of integrated operations around the world that deliver reliable energy and essential products.
As an energy leader, we take it as our responsibility to lead the way in the vigorous pursuit of viable, future-looking carbon management worldwide.
Our Mission, Vision and Values
Mission
We dare to do what others won't.
Vision
We will lead the industry by reaching for the impossible, then achieving it. We do this by having the right assets in the hands of remarkable people driven by passion to outperform.
Values
• Lead with passion 
• Outperform expectations 
• Deliver results responsibly 
• Unleash opportunities 
• Commit to good",False,innovation_science|environmental_stewardship|operational_excellence|people_talent|integrity_responsibility|heritage_longevity,unchanged from 2022
OXY,Occidental Petroleum,Energy,2024,"About Us
We unlock potential by reaching for the impossible and achieving it.
At Oxy, we provide society with reliable energy and essential products while reducing greenhouse gas emissions and making the world a better place to live.
For 100 years, Oxy has developed extensive assets, infrastructure, expertise and technology to fuel progress and improve lives around the world. Now we're leveraging these resources to help solve the planet's most pressing environmental challenges. We want to be part of the solution, so we're taking bold steps to innovate new technologies for a low-carbon future.
What We Do
What We Do
Oxy produces energy and essential products to sustain and improve life on our planet.
Our experienced teams, located in the United States, Middle East and Africa, are committed to safe and efficient operations and products, and to reducing our carbon footprint and helping others do the same.
We are busy developing the big ideas and broad solutions we will need to achieve net zero. Every day, we get closer. And we won't stop until we're there.
Where We Operate
Where We Operate
Oxy operates world-class energy and chemical assets around the globe, including in the United States, Middle East, Africa and Latin America. Over our 100-year history, we have built a vast infrastructure of integrated operations around the world that deliver reliable energy and essential products.
As an energy leader, we take it as our responsibility to lead the way in the vigorous pursuit of viable, future-looking carbon management worldwide.
Our Mission, Vision and Values
Our Mission, Vision and Values
Mission
We dare to do what others won't.
Vision
We will lead the industry by reaching for the impossible, then achieving it. We do this by having the right assets in the hands of remarkable people driven by passion to outperform.
Values
• Lead with passion 
• Outperform expectations 
• Deliver results responsibly 
• Unleash opportunities 
• Commit to good
What We Do
Oxy produces energy and essential products to sustain and improve life on our planet.
Our experienced teams, located in the United States, Middle East and Africa, are committed to safe and efficient operations and products, and to reducing our carbon footprint and helping others do the same.
We are busy developing the big ideas and broad solutions we will need to achieve net zero. Every day, we get closer. And we won't stop until we're there.
Where We Operate
Oxy operates world-class energy and chemical assets around the globe, including in the United States, Middle East, Africa and Latin America. Over our 100-year history, we have built a vast infrastructure of integrated operations around the world that deliver reliable energy and essential products.
As an energy leader, we take it as our responsibility to lead the way in the vigorous pursuit of viable, future-looking carbon management worldwide.
Our Mission, Vision and Values
Mission
We dare to do what others won't.
Vision
We will lead the industry by reaching for the impossible, then achieving it. We do this by having the right assets in the hands of remarkable people driven by passion to outperform.
Values
• Lead with passion 
• Outperform expectations 
• Deliver results responsibly 
• Unleash opportunities 
• Commit to good",False,innovation_science|environmental_stewardship|operational_excellence|people_talent|integrity_responsibility|heritage_longevity,unchanged from 2023
HAL,Halliburton,Energy,2016,"- Home
- 
Products & Services
$(document).ready(function() { primaryNav('h8cyv98a'); }); By Challenge Clean Energy Deep Water Heavy Oil High Pressure / Temperature Mature Fields Unconventional Resources By Capability Artificial Lift Cementing Chemical Services Consulting Coring Drill Bits Drilling Fluid Services Formation Evaluation Hole Enlargement Integrated Asset Management Pipeline & Process Services Project Management Real Time Services Reservoir & Fracture Monitoring Reservoir Testing / Analysis Sand Control Software & Services Stimulation Subsea Wellbore Service Tools Well Completions Well Control & Prevention Well Intervention Wireline & Perforating By Brand Baroid Landmark Multi-Chem Pinnacle Sperry Drilling 
- 
Tools & Resources
$(document).ready(function() { primaryNav('hfci3yh7'); }); 
- 
Investors
$(document).ready(function() { primaryNav('hff9yklq'); }); 
- 
News & Media
$(document).ready(function() { primaryNav('hfci272b'); }); 
- 
Events
$(document).ready(function() { primaryNav('hgbr8q6m'); }); 
- Careers
- 
About Us
$(document).ready(function() { primaryNav('hgbr8q6o'); }); 
- 
Locations
$(document).ready(function() { primaryNav('hgbr8q6p'); }); 
- Home> About Us - Halliburton
With over 55,000 employees, representing 140 nationalities in approximately 70 countries, Halliburton is one of the world's largest providers of products and services to the global energy industry. The Company has corporate headquarters in Houston, Texas, and Dubai, United Arab Emirates.
Halliburton serves the upstream oil and natural gas industry throughout the life cycle of the reservoir – from locating hydrocarbons and managing geological data, to drilling and formation evaluation, well construction and completion, and optimizing production throughout the life of the field.
Follow Us:
 Halliburton. All Rights Reserved.",,operational_excellence|customer_client_focus|people_talent,"Halliburton emphasizes its scale, global reach, and comprehensive technical capabilities in delivering high-quality products and services across the energy industry's value chain."
